created_at,device,favorites,lang,retweets,text,user_display_name,user_screen_name
2019-10-12 11:23:53,Twitter for iPhone,0.0,en,0.0,India has a genuinue and hardworking leader in form of #ModiHaiToMumkinHai #DontGoBackModi,Pramod Kejriwal,pramodkejriwal
2019-10-12 11:23:53,Twitter for iPhone,0.0,en,20.0,RT @AmitRoy20121996: #DontGoBackModi Modified and strong India https://t.co/pRX9gYSCj9,Prabhu E,PrabhuE19
2019-10-12 11:23:53,Twitter for Android,0.0,und,21.0,"RT @Deppaa1: #DontGoBackModi 
#DontGoBackModi 
#DontGoBackModi https://t.co/e2fKTn77GO",சீனிவாசன்.இரா,r_srinigirija
2019-10-12 11:23:53,Twitter Web App,0.0,en,0.0,#DontGoBackModi don’t blame our Tamil brother Kalam from Tamil Nadu and isro chief also simlerly other its dirty wo… https://t.co/74tr8ubiKa,Jai singh,Jaising22222
2019-10-12 11:23:53,Twitter for Android,0.0,en,30.0,"RT @imanojchauhan: Who did this..
 #DontGoBackModi https://t.co/VL5jSdYysb",ARSHU,ARSHURPALI
2019-10-12 11:23:51,Twitter for Android,0.0,en,812.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Sunil kumar sahu,SunilSahu66
2019-10-12 11:23:51,Twitter for Android,0.0,en,33.0,"RT @Sujay__Raj: 2017:Japanese PM at Ashi
2018:Israeli PM Sabarmati
2018:Australian PM Akshardham
2019:Chinese President at Mamallapuram

Di…",Arpit Goyal,ArpitGo76228264
2019-10-12 11:23:50,Twitter for Android,0.0,hi,8.0,"RT @OurIndiaFirst19: कोई चलता पदचिन्हों पर, कोई पदचिन्ह बनाता है जो इतिहास रचता है वही पूजा जाता है #NarendraModiji #Mahabalipuram #Swachha…",Kaushal Patel | कौशल,the_kv96
2019-10-12 11:23:50,Twitter Web App,0.0,en,338.0,"RT @KishanDParmar: A true leader leads by example. If the Prime Minister of this country, Shri @narendramodi can go plogging at a beach, we…",Selva Kumar ,kselvabos
2019-10-12 11:23:49,Twitter for Android,0.0,en,74.0,"RT @mahesh10816: #DontGoBackModi

This trend is a slipper shot to all those who trended Go back  Modi yesterday",Rajiv Mehra,Rajiv70
2019-10-12 11:23:48,Twitter Web App,0.0,en,27.0,"RT @NeetuGarg6: If your actions inspire others to dream more, learn more, do more and become more, you are a leader.

That's why India choo…",Toruk Makto,KhaPaCha
2019-10-12 11:23:48,Twitter for Android,0.0,en,124.0,"RT @Hariindic: Bye bye President #XiJinping..
Thanks @narendramodi for creating history and this event will be remembered in history for ev…",mohana sundaram,sunassociates
2019-10-12 11:23:47,Twitter for iPhone,0.0,en,812.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Bhupendra Solanki,solanki3007
2019-10-12 11:23:47,Twitter Web App,0.0,en,304.0,"RT @iPuneetSharma: Dear Nationalists 

Let's give the befitting reply to Pakistan/ISI/Jehadis by trending #DontGoBackModi.

On Social Media…",santhosh VG,san_kkt
2019-10-12 11:23:46,Twitter for Android,0.0,ta,146.0,"RT @BJP4TamilNadu: இளைய தலைமுறையின் 
நம்பிக்கை நாயகனே.‌‌..

தனிமனித ஒழுக்கத்தில் தலைமகனே....

காந்தி கண்ட கனவையும் ,
பாரதி கண்ட கனவையும்…",🍁 பிள்ளைப்பூட்சி 🇮🇳,V2Online_98
2019-10-12 11:23:46,Twitter for Android,0.0,und,0.0,@Hariindic @narendramodi #DontGoBackModi,Banu,Banu43389866
2019-10-12 11:23:46,Twitter for Android,0.0,en,866.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",Eyebrown,Eyebrown14
2019-10-12 11:23:45,Twitter Web App,0.0,en,9.0,RT @sathyakumar_in: #DontGoBackModi மோடி அலை தமிழகத்தில் ! Modi Ayya please stay in Tamil Nadu for 1 day in a month - Visit every temple -…,🕉️,pk_krr
2019-10-12 11:23:45,Twitter for Android,0.0,en,812.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Rajashekar M,Rajashekarrr6
2019-10-12 11:23:45,Twitter for iPhone,0.0,en,19.0,"RT @glachu87: There it is. Trending
#DontGoBackModi https://t.co/AHH33WNc2A",Prabhu E,PrabhuE19
2019-10-12 11:23:42,Twitter for Android,0.0,en,5.0,"RT @Raju99301982: #DontGoBackModi 
Welcomemodi...💪💪💪💪 https://t.co/zLZCIH8x4I",Raju,Raju99301982
2019-10-12 11:23:41,Twitter Web App,0.0,en,13.0,"RT @irajpootshubham: ""Narendra Modi - A True Inspiration 😍""

@narendramodi has shown entire world about Clean India Initiative.

Never even…",Toruk Makto,KhaPaCha
2019-10-12 11:23:40,Twitter for Android,0.0,en,0.0,"When She wears backless Saree for the first time.
#ModiHaiToMumkinHai
#GoBackModi 
#Modi 
#DontGoBackModi… https://t.co/gBoZ24eamt",AMER ALI,AamuAli
2019-10-12 11:23:40,Twitter Web App,0.0,en,536.0,"RT @Shanktan: To become a world leader you need Vision, Ethics, Knowledge and leadership to lead the world in right and positive Direction…",Debashish Sarkar 🇮🇳,DebashishHiTs
2019-10-12 11:23:40,Twitter for Android,0.0,en,866.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",Ajay kalse,Ajaykalse1
2019-10-12 11:23:37,Twitter for Android,0.0,en,459.0,"RT @MrsGandhi: You never fail to raise the bar @narendramodi ji...every single time!! #Respect
#DontGoBackModi https://t.co/KrFiuc5pvz",Pankaj Agrawal,kpankajagrawal
2019-10-12 11:23:36,Twitter for Android,0.0,ta,577.0,"RT @MaridhasAnswers: #DontGoBackModi கெடுவாய்ப்பாக இங்கே தூய்மை இந்தியா திட்டம் போன்ற அற்புதமான முயற்சிகள் கூட வெறுப்பு அரசியல் காரணமாக ""எத…",சத்ரபதி சிவாஜி,yoga2007jo
2019-10-12 11:23:36,Twitter for Android,0.0,en,536.0,"RT @Shanktan: To become a world leader you need Vision, Ethics, Knowledge and leadership to lead the world in right and positive Direction…",Mohit Giri,MohitGi84273572
2019-10-12 11:23:35,Twitter for iPhone,0.0,en,84.0,"RT @mahesh10816: #DontGoBackModi

One thing is for sure,  modiji has set his eyes on TN.  

Game over Sudalai and his abusive pimps",Prabhu E,PrabhuE19
2019-10-12 11:23:33,Twitter Web App,1.0,en,0.0,"#DontGoBackModi

And we want conversion bill right now .

The rice bowls gives notice and abuse gods . state govt d… https://t.co/y81Sx70uki",🕉️,pk_krr
2019-10-12 11:23:32,Twitter for Android,0.0,hi,5.0,"RT @jhaalok: एक महान आदमी का महानतम कार्य

@narendramodi जी,
आपने केवल हमारे लिऐ ही नहीं बल्कि संपूर्ण विश्व के लिये अनेक प्रेरणादायक कार्य…",संजय कुमार चमोली,champ4561
2019-10-12 11:23:31,Twitter for Android,0.0,en,59.0,"RT @ankitasood13: He is our role model , he is a true leader 
He is an inspiration , he is kind
He is humble , he is master of all
Not only…",Rakesh Non secular🕉️ intolerant Hindu,RakeshA12572734
2019-10-12 11:23:30,Twitter for Android,0.0,en,866.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",The Patriot 🇮🇳,The_Patriot1984
2019-10-12 11:23:30,Twitter for Android,0.0,en,83.0,"RT @mvavinash: Till 2014, the word  ""Prime Minister"" was a synonym of corruption, nepotism and being slave to Italian Gandhi's. Sir, you pr…",vignesh sabarikiran,VSabarikiran
2019-10-12 11:23:29,Twitter for iPhone,0.0,en,3.0,"RT @Shikharai07: #DontGoBackModi
A True Indian
A leader who always leads by example.
Kindly stay back
Tamils will love saying..
 #DontGoBac…",Prabhu E,PrabhuE19
2019-10-12 11:23:29,Twitter for Android,0.0,ta,37.0,RT @PTTVOnlineNews: “திரும்பி செல்லாதீர்கள் மோடி” -  ட்ரெண்ட் ஆன #DontGoBackModi ஹேஷ்டேக்  | https://t.co/LzsqFZfB9R | #NarendraModi #India,💕Madhumitha Ak💕,madhuss245
2019-10-12 11:23:28,Twitter for Android,0.0,en,256.0,"RT @iamrijoy: 👉🏻They remove the waste onthe beach for Modi

👉🏻Then sterilize the waste and place on the beach so that Modi can do publicity…",Mohit Giri,MohitGi84273572
2019-10-12 11:23:27,Twitter for Android,0.0,en,27.0,"RT @NeetuGarg6: If your actions inspire others to dream more, learn more, do more and become more, you are a leader.

That's why India choo…",Chowkidar Anil Uttam,aniluttam
2019-10-12 11:23:25,Twitter for Android,0.0,en,536.0,"RT @Shanktan: To become a world leader you need Vision, Ethics, Knowledge and leadership to lead the world in right and positive Direction…",Rocky,Rocky82100784
2019-10-12 11:23:25,Twitter for Android,0.0,en,459.0,"RT @MrsGandhi: You never fail to raise the bar @narendramodi ji...every single time!! #Respect
#DontGoBackModi https://t.co/KrFiuc5pvz",Himangshu Sarma,HimangshuSarma5
2019-10-12 11:23:25,Twitter for Android,0.0,en,17.0,"RT @Shekhar_Chahal_: See The Difference In This Picture 👇🏿

#Modi #ModixijinpingMeet #DontGoBackModi #Murshidabad https://t.co/y2N8rR3eQO",HBD Anuj Sir 🎂Trasha Singh 22k 🇮🇳,_trasha_
2019-10-12 11:23:24,Twitter Web App,0.0,und,0.0,#DontGoBackModi,Karthick,Karthic76189319
2019-10-12 11:23:22,Twitter for Android,0.0,en,176.0,"RT @SureshNakhua: Common man in Tamilnadu replying back to pakistan and pak lover congress by saying #DontGoBackModi

Way to Go !!!",Nishant Pathak,pathakbabaji
2019-10-12 11:23:21,Twitter for Android,0.0,und,47.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",💕Madhumitha Ak💕,madhuss245
2019-10-12 11:23:20,Twitter for Android,0.0,en,812.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Kaushal Patel | कौशल,the_kv96
2019-10-12 11:23:20,Twitter for Android,0.0,en,22.0,"RT @English_bahen: It was amazing to soak in the atmosphere of Shore Temple. 1,500 years of Bhakti, performance, lively trade and political…",सनातनी,sanatani_bharat
2019-10-12 11:23:19,Twitter for Android,0.0,en,176.0,"RT @SureshNakhua: Common man in Tamilnadu replying back to pakistan and pak lover congress by saying #DontGoBackModi

Way to Go !!!",Rocky,Rocky82100784
2019-10-12 11:23:18,Twitter for Android,2.0,ta,1.0,"9 வருடங்களுக்கு முன்னர் நான் படித்த புத்தகம்!!!

#DontGoBackModi #ModixijinpingMeet #Mahabalipuram https://t.co/oVc7guah0X",Karthick ET (பாரதியன்),KarthickEt
2019-10-12 11:23:16,Twitter for Android,0.0,ta,75.0,"RT @BJP4TamilNadu: தமிழ் மன்னர்கள்,

*பாண்டியர்கள்
*பல்லவ
*சோழர்கள்
*சேர

சனாதன தர்மத்தை பின்பற்றி ஒவ்வொன்று கோயில்களைக் கட்டின, அவை ஒவ்வொ…",Sana,qushqai
2019-10-12 11:23:16,Twitter Web App,0.0,en,148.0,RT @kapil_kausik: My participation on #DontGoBackModi is 1st response to those who colluded with enemy nation(s) and were happy to see #=Go…,Toruk Makto,KhaPaCha
2019-10-12 11:23:15,Twitter for Android,0.0,en,812.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,pradeep kumar,pradeep999993
2019-10-12 11:23:15,Twitter for Android,0.0,und,0.0,#DontGoBackModi https://t.co/X2Ctco5sYf,கருப்பசாமி ரமேஷ்,RameshkannaK
2019-10-12 11:23:15,Twitter for Android,0.0,hi,25.0,"RT @sanjaysanjay738: हम अवार्ड लेकर बैठ जाने वालों में से नहीं है, हमें तों देश बदलना है!

ऐसे महान सोच वाले देश के यशस्वी प्रधानमंत्री आदर…",Komalraj Gochar,KomalrajGochar_
2019-10-12 11:23:14,Twitter for iPhone,0.0,en,22.0,"RT @SaralPatel: Thankful to the friends in Tamil Nadu who are trending #DontGoBackModi, entire nation should be thankful and indebted to Ta…",Prabhu E,PrabhuE19
2019-10-12 11:23:14,Twitter Web App,0.0,en,555.0,"RT @MODIfiedTamilan: My PM wasn't from elite class
My PM whose lifetime is for ""Nation First""
My PM knows the traditions &amp; history of Bhara…",Toruk Makto,KhaPaCha
2019-10-12 11:23:13,Twitter Web App,0.0,ta,577.0,"RT @MaridhasAnswers: #DontGoBackModi கெடுவாய்ப்பாக இங்கே தூய்மை இந்தியா திட்டம் போன்ற அற்புதமான முயற்சிகள் கூட வெறுப்பு அரசியல் காரணமாக ""எத…",Nagarajan,NNRN61
2019-10-12 11:23:13,Twitter for Android,0.0,en,812.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Shalav Majmudar,iShalavbjp
2019-10-12 11:23:12,Twitter Web App,0.0,ta,16.0,"RT @thatsTamil: நீங்க எந்த ஹேஷ்டேக்கை ஆதரிச்சீங்க?

#DontGoBackModi #GoBackModi #tamilnaduwelcomesmodi",Tamilselvan,Tamilse45818713
2019-10-12 11:23:12,Twitter for Android,0.0,en,16.0,RT @curlykrazy07: Just goes to show why he deserved that award. Not just making noise but actually working hard to help save the environmen…,Rajshri Mahtani,rajshri_mahtani
2019-10-12 11:23:11,Twitter for Android,0.0,ta,37.0,RT @PTTVOnlineNews: “திரும்பி செல்லாதீர்கள் மோடி” -  ட்ரெண்ட் ஆன #DontGoBackModi ஹேஷ்டேக்  | https://t.co/LzsqFZfB9R | #NarendraModi #India,Maddy 🇩🇪,madhandeutsche
2019-10-12 11:23:10,Twitter for Android,0.0,und,0.0,#DontGoBackModi,jeevanth ravi,Striker0712
2019-10-12 11:23:08,Twitter for Android,0.0,en,32.0,RT @arun10venkat: Difference between Real Indian &amp; Fake Indian. #DontGoBackModi You are a true Statesman. Proud of living in Modi era. http…,Arpit Goyal,ArpitGo76228264
2019-10-12 11:23:07,Twitter Web App,0.0,hi,11.0,"RT @haripaltungar: #Kabir_Is_Real_God
एक दिन सन्सार को मनाना ही होगा
देखे वीडियो 
Saint Rampal Ji Maharaj 
के सत्संग
#DontGoBackModi
#Pray4…",Reena gujjar,12Reenagurjar
2019-10-12 11:23:07,Twitter Web App,0.0,en,288.0,"RT @ankitasood13: He is a real hero ! 
He sets example everywhere he go , cleanliness is the priority , clean India is his dream ! We all a…",Toruk Makto,KhaPaCha
2019-10-12 11:23:07,Twitter for Android,0.0,hi,4.0,"RT @Rishikant400: मेरा पीएम मेरा अभिमान

#DontGoBackModi https://t.co/tugaYpk3uS",Komalraj Gochar,KomalrajGochar_
2019-10-12 11:23:06,Twitter for Android,0.0,und,47.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",Maddy 🇩🇪,madhandeutsche
2019-10-12 11:23:06,Twitter for iPhone,0.0,en,110.0,"RT @Pradeep28bh: #DontGoBackModi
A true Bhartiya leader 
Taking all international heads to different Indian States &amp; showing them the true…",Prabhu E,PrabhuE19
2019-10-12 11:23:04,Twitter for Android,0.0,en,16.0,"RT @lokesh_169: Todays IT cell Task list: 
 
▶️Find video Clip's from some North state's election Rallies.
 
▶️Add Telugu song in Backgroun…",Raj Chatterjee 🇮🇳🍖🏕️⛱️,demiguise77
2019-10-12 11:23:04,Twitter Web App,0.0,en,196.0,"RT @Manesha76: No other PM has talked about Tamil culture so much that our beloved PM @narendramodi has done . 
 
#DontGoBackModi https://t…",Debashish Sarkar 🇮🇳,DebashishHiTs
2019-10-12 11:23:03,Twitter Web App,0.0,en,348.0,"RT @im_saiganesh: Pakistan links with Go Back Modi were out.

Pic 1: Pak media promoting Tamil separatist Thirumurugan Gandhi for Go Back M…",𝓜𝓻. Ⓒⓗⓞⓦⓚⓘⓓⓐⓡ-Ⓟⓞⓞⓥⓔⓝⓓⓐⓝ,poovendan98
2019-10-12 11:23:03,Twitter for Android,0.0,en,75.0,"RT @vsurywanshi87: Without providing any practical &amp; logical solution to save environment, liberals started supporting Greta Thumberg just…",ꪜꪖડꪊ𝕜ⅈ,RightToTruth1
2019-10-12 11:23:03,Twitter for Android,0.0,und,47.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",Prerna,Prerna06284613
2019-10-12 11:23:02,Twitter for Android,0.0,und,8.0,"RT @veera8044: #DontGoBackModi #DontGoBackModi 
#DontGoBackModi 
#DontGoBackModi 
#DontGoBackModi 
#DontGoBackModi 
#DontGoBackModi 
#DontG…",Mr. White,sh_sakthi
2019-10-12 11:23:01,Twitter for Android,0.0,und,47.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",Billa Prem ᴺᴼᴹᵉᵃⁿˢᴺᴼ,PKJillu
2019-10-12 11:23:01,Twitter for Android,0.0,ta,21.0,"RT @SuthanNayagam: #DontGoBackModi Trending!🤔

ஏன் தமிழ்நாடு காப்ரேசன் லா குப்பை பொறுக்கும் வேலை வாங்கி கொடுங்க போறீங்களா சங்கிஸ் !!?😂😁😹

#…",மாதவதாசன்,madhavadhasan
2019-10-12 11:23:01,Twitter Web App,1.0,und,0.0,#DontGoBackModi https://t.co/ucUmJfJQkF,🇮🇳 சிவ முருகன்🇮🇳सिवा मुरुगन,shivamurugan
2019-10-12 11:23:00,Twitter for Android,0.0,en,321.0,RT @SuryahSG: DMK + Congress + All Anti-BJP Opposition Parties + Media + Social Media Influencers - you need all of them to get GoBackModi…,Himangshu Sarma,HimangshuSarma5
2019-10-12 11:22:58,Twitter for Android,0.0,en,1.0,"RT @27GUNGUNATA_DIL: #DontGoBackModi
Healthy way of living is the Next Cool thing.. LONG LIVE MODI.. https://t.co/yr6bd2juVR",Sanjana Jawne,SanjanaJawne
2019-10-12 11:22:56,Twitter for Android,0.0,en,31.0,"RT @Okay_Bye___: Modi ji picking up trash 😌
#DontGoBackModi https://t.co/lBS2noLaEH",Nikita❤,_Tuktukiya18
2019-10-12 11:22:55,Twitter Web App,0.0,en,106.0,"RT @ankitasood13: Be it US ,Korea , UAE ,Maldives or any other country !! @narendramodi achieved many awards !! These are not just trophies…",Debashish Sarkar 🇮🇳,DebashishHiTs
2019-10-12 11:22:55,Twitter for Android,0.0,hi,580.0,"RT @DuttYogi: प्रधानसेवक की यह तस्वीर प्रत्येक भारतीय के लिए संदेश हैं।""मेरा पीएम मेरा अभिमान"" @narendramodi #DontGoBackModi https://t.co/p…",Jaydeep Sanadya,sanadya99
2019-10-12 11:22:54,Twitter for Android,0.0,en,52.0,"RT @sparjaga: After successful summit of @narendramodi trolls like @rajakumaari @lakhinathan become mad.
#DontGoBackModi https://t.co/oWMBi…",Rangarajan S,rangakidambee
2019-10-12 11:22:53,Twitter for Android,0.0,ta,142.0,"RT @BJP4TamilNadu: தமிழகத்தின் பெருமை உலகரிய செய்த பிரதமர் - 

* தமிழனே மறந்த ராஜேந்திர சோழன் திருவுருவ படத்தை மும்பை கடற்படை தளத்தில் திற…",Mr. White,sh_sakthi
2019-10-12 11:22:52,Twitter for iPhone,0.0,en,179.0,"RT @SuPriyoBabul: #WATCH PM @narendramodi plogging at a beach in Mamallapuram this morning. 

#swachhbharatabhiyan #DontGoBackModi https://…",Virendra K Bajpai,bajpaivk
2019-10-12 11:22:51,Twitter for Android,0.0,ta,26.0,"RT @sparjaga: தாயுள்ளம் கொண்ட தலைவனே
#DontGoBackModi https://t.co/rxUYRJavQN",V.GOPALAKRISHNAN. #NaMoAgain.JAI SRI RAM.,TRILOKHNATH
2019-10-12 11:22:51,Twitter for Android,0.0,en,84.0,"RT @MrsGandhi: Everyone gets an opportunity to be captured by the camera @JhaSanjay, how you actually behave in front of it is up to you. L…",Kailash 🇮🇳🚩🕉,iKailashYadav
2019-10-12 11:22:50,Twitter for Android,0.0,en,813.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Pankaj Agrawal,kpankajagrawal
2019-10-12 11:22:50,Twitter for Android,0.0,en,32.0,RT @jhaalok: My heart is weeping when I see this. Such a person holding the highest position so down to earth and following what he preache…,कश्यप संजीव Arya,sanjeev292000
2019-10-12 11:22:49,Twitter for Android,0.0,en,274.0,"RT @Akshaysinghel: PM @narendramodi Ji himself is biggest ambassador of 🇮🇳 Tourism.

2019: Xi Jinping: Mamallapuram
2018: Macron: Varanasi…",Nishant Pathak,pathakbabaji
2019-10-12 11:22:49,Twitter for Android,0.0,en,27.0,"RT @NeetuGarg6: If your actions inspire others to dream more, learn more, do more and become more, you are a leader.

That's why India choo…",Makrand Ashar,AsharMakarand
2019-10-12 11:22:48,Twitter Web App,1.0,en,0.0,"love failure short film #rstartv

Watch here : https://t.co/CpqUChvafk

#PrayForJapan #DontGoBackModi… https://t.co/mvbJZshpFH",GOPI NATH NAKSHTRA,littlegopi50
2019-10-12 11:22:48,Twitter for iPhone,0.0,hi,45.0,"RT @iPrabhakarSingP: प्रधानसेवक जी की यह तस्वीर प्रत्येक भारतीय और विश्व के हर जनमानस के लिए संदेश हैं।

पूरे विश्व को संदेश देना वो भी एक…",parkash pujari,jaihomumbai
2019-10-12 11:22:48,Twitter for Android,0.0,en,32.0,RT @arun10venkat: Difference between Real Indian &amp; Fake Indian. #DontGoBackModi You are a true Statesman. Proud of living in Modi era. http…,Sachit,SachitAg
2019-10-12 11:22:48,Twitter for Android,0.0,en,44.0,RT @rockyrocks08: #DontGoBackModi we need you and your tireless work @narendramodi hi as you do not only preach u also lead us by example h…,Non Sane,Non_Sane143
2019-10-12 11:22:47,Twitter Web App,0.0,en,274.0,"RT @Akshaysinghel: PM @narendramodi Ji himself is biggest ambassador of 🇮🇳 Tourism.

2019: Xi Jinping: Mamallapuram
2018: Macron: Varanasi…",VIPIN THAKRAN,TheVThakran
2019-10-12 11:22:45,Twitter for iPhone,0.0,hi,15.0,"RT @RamhariDwivedi: माँ भारती के सेवक पीएम नरेंद्र मोदी #NarendraModi जी जिनके लिए
#SwachhBharat सिर्फ सन्देश नही दैनिक जीवन में शामिल हैं.…",Virendra K Bajpai,bajpaivk
2019-10-12 11:22:44,Twitter for iPhone,0.0,hi,7.0,"RT @ModiBharosa: एक दूसरे को उपहार दे कर एक नई मजबूत रिश्ते की शुरुआत करते PM @narendramodi और #XiJinping 
#DontGoBackModi #ModixijinpingMe…",dr parag,ParagDr
2019-10-12 11:22:44,Twitter for iPhone,0.0,en,619.0,"RT @CMRamesh_MP: PM, above all a Swayamsevak !! 

#DontGoBackModi https://t.co/i0DGllCpLD",parkash pujari,jaihomumbai
2019-10-12 11:22:43,Twitter for Android,0.0,en,6.0,RT @English_bahen: Photo from my visit to Shore Temple in #Mahabalipuram last January. Annual Indian Dance Festival held in its grounds.…,Aryan Paladin 🕉,AryanPaladin
2019-10-12 11:22:43,Twitter for iPhone,0.0,en,349.0,"RT @im_saiganesh: Pakistan links with Go Back Modi were out.

Pic 1: Pak media promoting Tamil separatist Thirumurugan Gandhi for Go Back M…",tamilrasigan 🇮🇳,tamilrasigan5
2019-10-12 11:22:42,Twitter for iPhone,0.0,en,55.0,"RT @beingbhati10: Modi cleaned one beach and his PR agents are promoting it as if he invented a cure for cancer.
Rahul Ji has cleaned up en…",Prabhu E,PrabhuE19
2019-10-12 11:22:42,Twitter Web App,0.0,en,813.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Hilor Sharma 🇮🇳,HilorSharma
2019-10-12 11:22:41,Twitter for iPhone,0.0,hi,0.0,हालात तो ये हैं की @narendramodi जी जिस देश जाते हैं वहाँ के लोग भी कहने लगते हैं Please #DontGoBackModi,Abhishek Singh Rathore,abhisromil
2019-10-12 11:22:40,Twitter for Android,0.0,en,866.0,"RT @SwamiGeetika: Those who think Modi’s popularity in Tamilnadu is a myth must watch this video. 

The madi magic is sure to leave you spe…",Pradeep,deepaggarwal1
2019-10-12 11:22:38,Twitter for Android,0.0,en,30.0,"RT @imanojchauhan: Who did this..
 #DontGoBackModi https://t.co/VL5jSdYysb",Nishant Pathak,pathakbabaji
2019-10-12 11:22:38,Twitter Web App,0.0,hi,2.0,"RT @OurIndiaFirst19: कोस-कोस पर बदले पानी, चार कोस पर वाणी
फिर भी सब को साथ लेकर चले ऐसा है मोदी हिंदुस्तानी #Mahabalipuram #DontGoBackModi…",Modi Bharosa,ModiBharosa
2019-10-12 11:22:38,Twitter for Android,0.0,en,27.0,"RT @NeetuGarg6: If your actions inspire others to dream more, learn more, do more and become more, you are a leader.

That's why India choo…",संजय कुमार चमोली,champ4561
2019-10-12 11:22:36,Twitter for Android,1.0,en,1.0,"A true leader leads by example. If the Prime Minister of this country, Shri @narendramodi can go plogging at a beac… https://t.co/OZVwhTKYuQ",Durgesh Kumar Jha,Durgeshjha1202
2019-10-12 11:22:36,Twitter for Android,0.0,hi,580.0,"RT @DuttYogi: प्रधानसेवक की यह तस्वीर प्रत्येक भारतीय के लिए संदेश हैं।""मेरा पीएम मेरा अभिमान"" @narendramodi #DontGoBackModi https://t.co/p…",ALOK KUMAR SHARMA,aloksangeeta
2019-10-12 11:22:36,Twitter for Android,0.0,en,813.0,RT @amitmalviya: India needs you... #DontGoBackModi https://t.co/XkYhZ6kiUT,Saket Thakur,SaketThakur231
2019-10-12 11:22:36,Twitter for Android,0.0,en,72.0,"RT @mahesh10816: #DontGoBackModi

The difference between a world leader and Drama company https://t.co/YuKROW5lkx",Rajshri Mahtani,rajshri_mahtani
2019-10-12 11:22:36,Twitter for Android,0.0,ta,5.0,"RT @BJPtamilagam: தமிழர்கள் அன்பும், உபசரிப்பும் தனித்துவமானது! மோடி உருக்கம்!! 

இரண்டாவது முறைசாரா உச்சிமாநாட்டை முடித்து பிரதமர் மோடி டெ…",V.GOPALAKRISHNAN. #NaMoAgain.JAI SRI RAM.,TRILOKHNATH
2019-10-12 11:22:36,Twitter for Android,0.0,und,47.0,"RT @BJP4TamilNadu: People of Tamilnadu made #DontGoBackModi as national trending today.

“திரும்பி செல்லாதீர்கள் மோடி” - என ட்ரெண்ட் செய்த…",RAJASEKAR,carinsuranceche
2019-10-12 11:22:36,Twitter Web App,0.0,en,536.0,"RT @Shanktan: To become a world leader you need Vision, Ethics, Knowledge and leadership to lead the world in right and positive Direction…",Selva Kumar ,kselvabos
2019-10-12 11:22:35,Twitter for Android,0.0,en,94.0,RT @jhaalok: Such a auspicious morning with this legendary inspirational initiative our honorable PM @narendramodi is inspiring millions fo…,कश्यप संजीव Arya,sanjeev292000
2019-10-12 11:22:34,Twitter for iPhone,0.0,und,0.0,#dontgobackmodi https://t.co/2bL4vsm3z4,Pramod Kejriwal,pramodkejriwal
2019-10-12 11:22:32,Twitter for Android,0.0,ta,0.0,"பிரதமராய் தமிழரை பெருமைப்படுத்தினீர்,தமிழராய் பெருமை பட்டோம்  #DontGoBackModi #ModixijinpingMeet #NarendraModi #MyPM #Mahabalipuram",Priatharisini,priatharisini
2019-10-12 11:22:31,Twitter for Android,1.0,en,1.0,"@JhaSanjay @INCIndia look within,

India needs #Modi (Lead by Example)!

 #DontGoBackModi 

https://t.co/Ko3wJD6IGV",Gaurav Mishra,ImKGauravMishra
2019-10-12 11:22:30,Twitter Web App,0.0,en,256.0,"RT @iamrijoy: 👉🏻They remove the waste onthe beach for Modi

👉🏻Then sterilize the waste and place on the beach so that Modi can do publicity…",Alen Jose,AlenAj017
2019-10-12 11:22:30,Twitter for Android,0.0,en,321.0,RT @SuryahSG: DMK + Congress + All Anti-BJP Opposition Parties + Media + Social Media Influencers - you need all of them to get GoBackModi…,Deb Dip,DebDip00
